"at_uri","AuthorDID","CID","CreatedDate","ReplyParent","ReplyRoot","SearchText"
"at://did:plc:tfhz55cecijnccpa2hwpsvhn/app.bsky.feed.post/3liorsqejyk23","did:plc:tfhz55cecijnccpa2hwpsvhn","bafyreihbsdszibi5kd3b5nhqwxnzdbnukkmwdb5ll7vw5qhq7slbjkge3m","2025-02-21T12:15:14.690Z","null","null","""📣 check out our workshops!\n\n💡 topics: cpachecker, explainable and reliable systems, fuzzing and llm supply chain\n\n📅 submission in march\n\ncpa'25: cpa.sosy-lab.org/2025\nexpress'25: conf.researchr.org/home/issta-2...\nfuzzing'25: fuzzingworkshop.github.io\nllmsc'25: llmsc.github.io        """
"at://did:plc:zglbalmn24srdxnicojigbxw/app.bsky.feed.post/3ldohqocfue2f","did:plc:zglbalmn24srdxnicojigbxw","bafyreiflf4soicr7q6x24armvvu2s7tqcvc22s5mkyghjbe3fxam62cgum","2020-02-10T23:52:33.000Z","null","null",""
"at://did:plc:6tc2t4gmbgju74qr5u5ac7tv/app.bsky.feed.post/3lh35rwpli62u","did:plc:6tc2t4gmbgju74qr5u5ac7tv","bafyreiasblht4237j6m3nldykr37c3kxxxr252hfzn7er4g4pwdi2pnfji","2020-06-20T19:00:47Z","at://did:plc:6tc2t4gmbgju74qr5u5ac7tv/app.bsky.feed.post/3lh35itn6ky2w","at://did:plc:6tc2t4gmbgju74qr5u5ac7tv/app.bsky.feed.post/3lh35itn6ky2w","""#causalstructure\n\nhttps://amstat.tandfonline.com/doi/full/10.1080/09332480.2019.1579578?utm_campaign=meetedgar&utm_medium=social&utm_source=meetedgar.com#.xwvldshkgue\n\n* #sharedfacts #humanreasoning #collectivebehavior        """
"at://did:plc:5uahexd6wlinp35ly2m4zgnn/app.bsky.feed.post/3lefizwwwa22p","did:plc:5uahexd6wlinp35ly2m4zgnn","bafyreid2ujkk3kbva4sz2h57azyn7i74anpgxsniugxrnkceaozrww4ati","2024-12-28T22:03:28.632Z","at://did:plc:kyghfqt6vadvbbqbu4k5avci/app.bsky.feed.post/3lefisbce5c2s","at://did:plc:5uahexd6wlinp35ly2m4zgnn/app.bsky.feed.post/3leejuxwpjc2k",""
"at://did:plc:ywwbhwuq4sszjve7kdshnahd/app.bsky.feed.post/3ldavahzqfs2t","did:plc:ywwbhwuq4sszjve7kdshnahd","bafyreidil4nxpmesq2actj6ckddibcme6dcaixaejqj3pps2yguthei3ee","2024-12-14T08:33:22.460Z","at://did:plc:y2oxx4nv7jpnaui4rmc46fyi/app.bsky.feed.post/3ldauxolce22f","at://did:plc:y2oxx4nv7jpnaui4rmc46fyi/app.bsky.feed.post/3ldauxolce22f",""
"at://did:plc:4tldd5oichuclqjoj27ldpyx/app.bsky.feed.post/3lcvph2gatc2s","did:plc:4tldd5oichuclqjoj27ldpyx","bafyreidpuc4ufi5gmcmzsr3rclxmvb6cfkjrhyekflbs6os2in7w3emaxi","2024-12-09T21:50:23.497Z","null","null",""
"at://did:plc:mzjz5eej4eaphraqpsxrvnrj/app.bsky.feed.post/3lcvbhivsec23","did:plc:mzjz5eej4eaphraqpsxrvnrj","bafyreigh5hpub2kxr3t6tboe4lnz4syv3l5mo4zibmonqxbu5nkjuraj4u","2024-12-09T17:40:06.302Z","at://did:plc:v7oo457zipw3uhjtmpcqdv3p/app.bsky.feed.post/3lcuqremrc226","at://did:plc:eu5r4klmh4wu3s2rrbak4hnu/app.bsky.feed.post/3lcubkxbyyk2j",""
"at://did:plc:okewrzdx63hkw5fuwqzsenxu/app.bsky.feed.post/3lcnypy4ioj2o","did:plc:okewrzdx63hkw5fuwqzsenxu","bafyreigeznzbexgchuznbb3qhwmuy6wj7krvpnrs3aha7xdmsidfasglje","2024-12-06T20:15:08.771Z","null","null",""
"at://did:plc:bxpaash7iceqjiur5bt7xntr/app.bsky.feed.post/3lfzau2zkqw2i","did:plc:bxpaash7iceqjiur5bt7xntr","bafyreigj72gt7vywwqjiu67rtka7435yfzdgtx6f5k4ptxeavtehoqj7je","2025-01-18T20:45:45+00:00","null","null","""distinct classes of gut bacterial molybdenum-dependent enzymes produce urolithins  https://www.biorxiv.org/content/10.1101/2025.01.17.632430v1        """
"at://did:plc:7iqfj56czqkjuximqgjwpgym/app.bsky.feed.post/3lccpkovctw2q","did:plc:7iqfj56czqkjuximqgjwpgym","bafyreiep3h67tzkztgh34nutyi4fgyxt5m2c3hayfuj7ia5sa6x4uqf3ei","2024-12-02T08:31:50.515Z","null","null",""
"at://did:plc:rz7fyco5t6aby5mnk3i45a4g/app.bsky.feed.post/3liy72x2j6p26","did:plc:rz7fyco5t6aby5mnk3i45a4g","bafyreihcxhntsxliett5zsncbq532sicpofg4m6mu6fywokmx2sluc7uhi","2025-02-25T06:06:26.408767+00:00","null","null","""robert miranda: universality of polyhedral linkages https://arxiv.org/abs/2502.16855 https://arxiv.org/pdf/2502.16855 https://arxiv.org/html/2502.16855        """
"at://did:plc:flao5ktdojaosr2pyp3wpn6i/app.bsky.feed.post/3lfpna34dvs26","did:plc:flao5ktdojaosr2pyp3wpn6i","bafyreifbvgvgg6oepdmmanqpbgoe3cmcptqeunyttl7el3qfbwptsn4fka","2025-01-14T16:10:18.031657+00:00","null","null","""hewitt v. united states lol on p. 90 line 15 https://www.supremecourt.gov/oral_arguments/argument_transcripts/2024/23-1002_o7jp.pdf#page=91 #scotus       """
"at://did:plc:lfjzhscway3jyqjv67hfy7iv/app.bsky.feed.post/3lio5fpz6jf2o","did:plc:lfjzhscway3jyqjv67hfy7iv","bafyreid6dxfajqkpxa5shazjtgzzsekglo2ecnmemposcktvzjvhgzpgza","2025-02-21T06:10:03.266466+00:00","at://did:plc:lfjzhscway3jyqjv67hfy7iv/app.bsky.feed.post/3lio5fo45fd2o","at://did:plc:lfjzhscway3jyqjv67hfy7iv/app.bsky.feed.post/3lio5fektp22x","""indicators, leveraging the correlation between broad-line width and luminosity expected in virialized systems. finally, several analogies with accretion processes around stellar-mass black holes, particularly in the [8/9 of https://arxiv.org/abs/2502.14713v1]        """
"at://did:plc:ncuxg7zsxba6ycrjn5eg6yni/app.bsky.feed.post/3lhncoxxlkw52","did:plc:ncuxg7zsxba6ycrjn5eg6yni","bafyreigk3qyddynr4rvciduunqvx5hjqdk5qxffde6ombpzdax53mwvm4i","2025-02-07T09:50:40.000Z","null","null","""'temperamental' stars may be distorting exoplanet observations """"temperamental"""" st...\n\nhttps://phys.org/news/2025-02-temperamental-stars-distorting-exoplanet.html\n\n#astronomy #planetary #sciences\n\nevent attributes https://phys.org/news/2025-02-temperamental-stars-distorting-exoplanet.html 'temperamental' stars may be distorting exoplanet observations """"temperamental"""" stars that brighten and dim over a matter of hours or days may be distorting our view of thousands of distant planets, suggests a new study led by ucl researchers.     """
"at://did:plc:wztmmy23sfiyjxh3kb7sxh7h/app.bsky.feed.post/3lix2eyh6zs2q","did:plc:wztmmy23sfiyjxh3kb7sxh7h","bafyreiapgumqwnypd5zdfk7ybgsq6lefnco447kh5cvvroshgbaw5mjbvq","2025-02-24T19:09:54.986Z","null","null","""advertisements do distract while reading online, but readers (in this study) were able to maintain comprehension--presumably there's a cost to deploying the necessary strategies. (open) onlinelibrary.wiley.com/doi/full/10....        """
"at://did:plc:c3cr3uu6yzg7h7pjd33rr2u6/app.bsky.feed.post/3lgb6gzhipk22","did:plc:c3cr3uu6yzg7h7pjd33rr2u6","bafyreifwrvr25vlv5wbqqipjpthajynb2mumtkcn5f4unpalcfagg6lwmy","2025-01-21T15:33:40.201Z","at://did:plc:c3cr3uu6yzg7h7pjd33rr2u6/app.bsky.feed.post/3lgb6gzhhqc22","at://did:plc:c3cr3uu6yzg7h7pjd33rr2u6/app.bsky.feed.post/3lgb6gz2lms22","""utilities are in desperate need of funding to harden their networks. this award in to aps would have led to $120m ($50m federal) in total investment for wildfire prevention, like 226 remote-controlled reclosers and 8,000 expulsion-limiting fuses: www.energy.gov/sites/defaul... https://www.energy.gov/sites/default/files/2024-10/arizona_public_service_co_grip2_40101c_fact_sheet.pdf      """
"at://did:plc:oylj75rpqsprvgsprzm5t3cf/app.bsky.feed.post/3lhuyrzgxe72t","did:plc:oylj75rpqsprvgsprzm5t3cf","bafyreigvu5jsj2d4cjaangqc52v33s7dmq3eyoww3fmjx7nlrawtjzrkte","2025-02-11T06:10:53.575262+00:00","at://did:plc:oylj75rpqsprvgsprzm5t3cf/app.bsky.feed.post/3lhuyryrslx2t","at://did:plc:oylj75rpqsprvgsprzm5t3cf/app.bsky.feed.post/3lhuyry32t62a","""conjecture. our method allows us to prove a more general result: $\overline{t^*(g/h)}$ is symplectic for any horospherical subgroup $h$ in $g$ such that $g/h$ is quasi-affine. in particular, this implies that the affine [4/5 of https://arxiv.org/abs/2502.06383v1]        """
"at://did:plc:2mkgn6hrgfkbsrngkounsiin/app.bsky.feed.post/3lfwde6xirc2y","did:plc:2mkgn6hrgfkbsrngkounsiin","bafyreic33nag4aer7acynku7d4fdvxvzidwhgzntc454cv4lrnrpmvne2i","2025-01-17T08:02:17.313Z","null","null","""“the open-access revolution has exposed a hidden truth: bad metadata is as destructive as bad science. clean, linked, and fair metadata is the backbone of equity in research. wilkinson et al. (2016) laid the path with the fair principles.”       """
"at://did:plc:yomu5ssjbnj4ubjuvjw4vxqz/app.bsky.feed.post/3levn6x64nd2w","did:plc:yomu5ssjbnj4ubjuvjw4vxqz","bafyreidibxtfgqa6ebzrx2zwr2lcqa3zys7fw47sjuxptohmb3s5s272ye","2025-01-04T08:00:26.931166Z","null","null",""
"at://did:plc:d4iwt4nqu5spu45q57kbzxtv/app.bsky.feed.post/3lcnhhlowf72q","did:plc:d4iwt4nqu5spu45q57kbzxtv","bafyreibhg2gki5fcafylxulusp4lfdtjmzppymabfaovzvyi4tsjezfnvi","2024-12-06T15:06:13.389243Z","null","null",""
"at://did:plc:xmqi6wzwwkviamfa32v2x5mm/app.bsky.feed.post/3lgcxsv4ai62a","did:plc:xmqi6wzwwkviamfa32v2x5mm","bafyreicmhkm3rlwqwpzfljix5d7a34snauthhxfe4ayz45sirh26qgb3sm","2025-01-22T08:40:21.340250Z","null","null","""atul kumar shriwastva, r. s. selvaraj\nweight distribution of the weighted coordinates poset block space and singleton bound\nhttps://arxiv.org/abs/2501.11978       """
"at://did:plc:3fb775kllo2qq4zcjohv34s2/app.bsky.feed.post/3lgdafbfnyk2c","did:plc:3fb775kllo2qq4zcjohv34s2","bafyreiagysiigoeuesin6bf4k4fiyf4w62lviz4ijydoqtbaiiqa5u2cmi","2025-01-22T11:13:48.803Z","at://did:plc:o2fjcmajp5amrnaq2vfctjha/app.bsky.feed.post/3lgda3j6uw22m","at://did:plc:e55s6dxzpxuozoac4qz6cqeb/app.bsky.feed.post/3ke5moeduhk2a","""et pour une approche plus critique, il y a ce papier par exemple \n\nwww.tandfonline.com/doi/abs/10.1... https://www.tandfonline.com/doi/abs/10.1080/02684527.2017.1400230 restructuring structured analytic techniques in intelligence structured analytic techniques (sats) are intended to improve intelligence analysis by checking the two canonical sources of error: systematic biases and random noise. although both goals are achie...    """
"at://did:plc:rhn3av3jvb7lythz77y5f4qb/app.bsky.feed.post/3lferznht6k2m","did:plc:rhn3av3jvb7lythz77y5f4qb","bafyreic5xwczeeovzpr7na3oc264ka2qzeowgkbl5kt5dibnjar6due7iy","2025-01-10T08:36:54.266Z","null","null","""now published at doi.org/10.1128/msys...       """
"at://did:plc:35q7ogcn26kg6sysizyktg76/app.bsky.feed.post/3lhigopmfhb27","did:plc:35q7ogcn26kg6sysizyktg76","bafyreidvydqx6x5siitdvdvewe7fsbyhruc65zk7bdcj35z5jhcchhmgby","2025-02-06T06:14:58.426222+00:00","at://did:plc:35q7ogcn26kg6sysizyktg76/app.bsky.feed.post/3lhigopi3mf2e","at://did:plc:35q7ogcn26kg6sysizyktg76/app.bsky.feed.post/3lhigoonuqn2e","""(l0,l1)-smoothness assumption has emerged as one of the most prominent. while proximal methods are well-suited and effective for nonsmooth problems in deterministic settings, their stochastic counterparts remain [2/5 of https://arxiv.org/abs/2502.03401v1]        """
"at://did:plc:3j34f2bhypjswt5rxslie4cm/app.bsky.feed.post/3lhdplbpcu22t","did:plc:3j34f2bhypjswt5rxslie4cm","bafyreifqvyapul6nbrgbdoxonse2ypsjkjiabtuyps234sjez5fdd3fnkq","2025-02-04T09:10:48.199Z","null","null","""1/ green energy for mobile machines in the future? yes! find out more in our new research publication doi.org/10.1002/aesr.... joint research of @vttfinland @unilut #tampereuni. green electricity, hydrogen, and e-fuels – globally.        """
"at://did:plc:fwqrfwdkyrw6qjvandyhcgeq/app.bsky.feed.post/3liwvqw5zejj2","did:plc:fwqrfwdkyrw6qjvandyhcgeq","bafyreihr4y4gl2rf7zfsfqtnhgzidynn3kwxqrupgo6w3kzporgjhzs4ce","2025-02-24T17:46:54.000Z","null","null","""if you work in infosec and ever plan to work with christopher hadnagy or hire social-engineer, llc i would strongly suggest reading this court filing, page 8 onwards. https://storage.courtlistener.com/recap/gov.uscourts.wawd.329575/gov.uscourts.wawd.329575.83.0.pdf        """
"at://did:plc:ryo5z53ggbjijxq7nd6ftqjx/app.bsky.feed.post/3lfcnkpcin226","did:plc:ryo5z53ggbjijxq7nd6ftqjx","bafyreiggyofq7z24t7cj23xpp7wcpbj4fathaeltmy4k2y6kjbc4ct6cfm","2025-01-09T12:11:38.429Z","null","null","""exhaled nitric oxide and sputum eosinophils are complementary tools for diagnosing occupational asthma onlinelibrary.wiley.com/doi/10.1111/...  #hvhebron #pneu https://onlinelibrary.wiley.com/doi/10.1111/all.16447 exhaled nitric oxide and sputum eosinophils are complementary tools for diagnosing occupational asthma this retrospective multicenter cohort showed that the changes in feno and sputum eosinophils after challenge exposure to occupational agents have a similarly high accuracy in differentiating positive...    """
"at://did:plc:nxtem7vduiig72llptljcuuy/app.bsky.feed.post/3lhvj27ehyk2x","did:plc:nxtem7vduiig72llptljcuuy","bafyreicnbytk7agisqf7qhmoamlqusjswsm5aqnzmbb3datob5xtf4jwky","2025-02-11T11:01:48.156Z","at://did:plc:2b6eauizyg5la46tzb3wrv46/app.bsky.feed.post/3lhpgfrjbuc2o","at://did:plc:2b6eauizyg5la46tzb3wrv46/app.bsky.feed.post/3lhpgfrjbuc2o","""hey, could i be added? please see our latest paper…https://www.researchgate.net/publication/388555792_forest_corridors_preserve_biodiversity_in_tree_plantation_landscapes_of_the_southern_atlantic_forest_a_multi-taxa_approach_using_passive_sampling_methods        """
"at://did:plc:4khmsyqszg7yueidq3up57on/app.bsky.feed.post/3lcsb5izzk22c","did:plc:4khmsyqszg7yueidq3up57on","bafyreiajfcqlwlyaoysnpdqrc6glh7cdoy2mrzi74a7h7hc4nh744xykii","2024-12-08T12:56:31.681Z","at://did:plc:4khmsyqszg7yueidq3up57on/app.bsky.feed.post/3lcsb2fxua22c","at://did:plc:4khmsyqszg7yueidq3up57on/app.bsky.feed.post/3lcsamdmrwk2c",""
"at://did:plc:fvxadjtvukbhdaslbiih3r2p/app.bsky.feed.post/3lcfbpst4522c","did:plc:fvxadjtvukbhdaslbiih3r2p","bafyreihtk3rql2vskbau6ersitpof4t3l4paiq3nllrsqlnafgbdaezwni","2024-12-03T09:02:09.180Z","null","null",""
"at://did:plc:batgjai2f2zxgvjr7niiapem/app.bsky.feed.post/3lhhxzxvr4k2w","did:plc:batgjai2f2zxgvjr7niiapem","bafyreibhmdi4wtuxhjvrzsyxrqyx4yk3he473hvk6gcl4iviffnkixpjaq","2025-02-06T01:52:50.129Z","at://did:plc:batgjai2f2zxgvjr7niiapem/app.bsky.feed.post/3lhhxqkrsjs2w","at://did:plc:o3vabq2mcbzg54o364id2pf4/app.bsky.feed.post/3lhhwxv4ehk2h","""www.nature.com/articles/s41... https://www.nature.com/articles/s41586-024-08412-x opponent control of reinforcement by striatal dopamine and serotonin - nature a double-transgenic mouse model that enables monitoring or manipulation of dopamine and serotonin simultaneously&nbsp;in the brain’s nucleus accumbens shows that these neuromodulators have opponent ro...     """
"at://did:plc:5kba6fphe3nr5dzyoxih4cwx/app.bsky.feed.post/3lemguxbr522e","did:plc:5kba6fphe3nr5dzyoxih4cwx","bafyreidxjxaj2yxus3eakzm67g4uryodcsuf4qdh7axnhwm33326il3hse","2024-12-31T16:13:31.901Z","at://did:plc:4xxg5hg43grd5tezmknnrqgv/app.bsky.feed.post/3lemgqaizjs2m","at://did:plc:4xxg5hg43grd5tezmknnrqgv/app.bsky.feed.post/3ldpvj4mdms2v",""
"at://did:plc:5cwdhqiogmgxu2osq3bn7rko/app.bsky.feed.post/3lhte4x7otk2b","did:plc:5cwdhqiogmgxu2osq3bn7rko","bafyreidqpho4zhg7epmg6amgjbeh2vuuncnxhkwc54q6fkqqxmvrqhkyle","2025-02-10T14:28:32.094Z","null","null","""#promosky #nyctechweek #sponsors\n\nplanning a community event in nyc, june \n\nlooking for collaborators and sponsors, i’m already paying for most things again and we’re doing it bigger than last year\n\npdf presentation: markketplace.nyc3.digitaloceanspaces.com/uploads/7f5b...\n\nintl artists & techies https://markketplace.nyc3.digitaloceanspaces.com/uploads/7f5bb9ff11b06c47f769abc1c38f2d73.pdf       """
"at://did:plc:l5av3r37zlgqgm2iwe3plgki/app.bsky.feed.post/3lfwrzqw4ts2b","did:plc:l5av3r37zlgqgm2iwe3plgki","bafyreigxhkr2f67zumyntx5a5tlfhcjobdewt3vcpgxzgvcm7yb3dl43dq","2025-01-17T12:24:53.169Z","null","null","""científicos del csic desarrollan nanopartículas de óxido de hierro con actividad antiviral en ratones frente a los virus de la gripe y el sars-cov-2, causante de la covid-19\n@csic.es @cnb-csic.bsky.social \n➡️https://shorturl.at/ywxnu\n➡️https://doi.org/10.2147/ijn.s475323       """
"at://did:plc:2nsbam3a3f2poiogwldz7qhl/app.bsky.feed.post/3leqjhfmrpl2b","did:plc:2nsbam3a3f2poiogwldz7qhl","bafyreid2kbof4ewjxha7cm52l7hamqabbyrkqlithcpwiqpech26biy4py","2025-01-02T07:10:17.359Z","at://did:plc:5rnh45g4775skdkxezl6kgkq/app.bsky.feed.post/3lepiqq4qyc2t","at://did:plc:uo2fna47c4v6zcnklxfhcvjb/app.bsky.feed.post/3lep73bb7os23",""
"at://did:plc:vjqb6serdr54lcd735od4xwx/app.bsky.feed.post/3lgzdokihdk2s","did:plc:vjqb6serdr54lcd735od4xwx","bafyreib3e6gm3yr3cmip3onscc4zmx43ijin7m67pavvz7wmlbv74hx3w4","2025-01-31T06:11:15.755021+00:00","at://did:plc:vjqb6serdr54lcd735od4xwx/app.bsky.feed.post/3lgzdokez5c2d","at://did:plc:vjqb6serdr54lcd735od4xwx/app.bsky.feed.post/3lgzdokaqoa23","""in a bounded domain with no-flux boundary conditions. the degeneracy is due to saturation, i.e., it occurs when the solution reaches its maximal value. as a byproduct of the established regularity and the underlying [2/3 of https://arxiv.org/abs/2501.18571v1]        """
"at://did:plc:yozobz2yauleyaqudmwgtkwc/app.bsky.feed.post/3lgdgunoeog2x","did:plc:yozobz2yauleyaqudmwgtkwc","bafyreicehc5x52ev5vobmbl66dtknblinwlpvqe3iayj257x6rdhvkpm2u","2025-01-22T13:09:47.409612+00:00","null","null","""xuehai huang, zheqian tang: robust and optimal mixed methods for a fourth-order elliptic singular perturbation problem https://arxiv.org/abs/2501.12137 https://arxiv.org/pdf/2501.12137 https://arxiv.org/html/2501.12137       """
"at://did:plc:bxpaash7iceqjiur5bt7xntr/app.bsky.feed.post/3lgahqciici2i","did:plc:bxpaash7iceqjiur5bt7xntr","bafyreidxvyud6zytdeqkbz223imqmrewdz6qmjzsdn64zgo235fiweqwza","2025-01-21T17:53:16+00:00","null","null","""galileo generatively expands chemical space and achieves one-shot identification of a library of novel, specific, next generation broad-spectrum antiviral compounds at high hit rates  https://www.biorxiv.org/content/10.1101/2025.01.17.633620v1        """
"at://did:plc:yomu5ssjbnj4ubjuvjw4vxqz/app.bsky.feed.post/3lfcto3rkbz2l","did:plc:yomu5ssjbnj4ubjuvjw4vxqz","bafyreibpd5g2g4unnauwet7yolqfes6tbgomvqni4dqjcwa6dtkp4uxfqy","2025-01-09T14:00:54.257083Z","null","null","""on corvo island in the azores, scientists uncovered 68 new lichen species, tripling known species and adding diversity to the region's catalogue. this discovery boosts our understanding of biodiversity and sets a great foundation for future ecological studies in the azores. https://doi.org/10.3897/bdj.12.e140418 lichen novelties from corvo island (azores, portugal). published in biodiversity data journal    """
"at://did:plc:fvxadjtvukbhdaslbiih3r2p/app.bsky.feed.post/3ldqb2aef3s2l","did:plc:fvxadjtvukbhdaslbiih3r2p","bafyreifvxvoxvl4ktzv7bex7xgl3k6pvrbftwr3gbi5jfid2kvapw3xhxa","2024-12-20T11:14:33.345743Z","null","null",""
"at://did:plc:fvxadjtvukbhdaslbiih3r2p/app.bsky.feed.post/3ldnqbwomiw25","did:plc:fvxadjtvukbhdaslbiih3r2p","bafyreidpxcvolw57agrdrodbr7qllyl3tnbgtl3b2c4imddubdsk5k55ay","2024-12-19T11:09:18.428327Z","null","null",""
"at://did:plc:b3qde47tvk2i6fx4hmwhwokp/app.bsky.feed.post/3lggn4wmdl22f","did:plc:b3qde47tvk2i6fx4hmwhwokp","bafyreifmu6hpcbh2kxhubkagwf6nkajystx443stivjhmx5j2adt3nxtaa","2025-01-23T19:39:46.387Z","null","null","""oceanic evasion fuels arctic summertime rebound of atmospheric mercury and drives transport to arctic terrestrial ecosystems - nature communications https://www.nature.com/articles/s41467-025-56300-3 oceanic evasion fuels arctic summertime rebound of atmospheric mercury and drives transport to arctic terrestrial ecosystems - nature communications the arctic summer mercury (hg) rebound has been debated for decades. this study uses a process-based model to show sea ice melt drives hg emissions and increases hg deposition in arctic tundra, highlighting its key role in arctic hg cycling     """
"at://did:plc:xhsdbikxkwlo7ucoh4nxaou5/app.bsky.feed.post/3livpe3fao22z","did:plc:xhsdbikxkwlo7ucoh4nxaou5","bafyreidzvhjqmcwliuz4pbup4mhziwpcypv4l6iscidszoumzadkp3pixy","2025-02-24T06:19:53.616Z","null","null","""the long and the short of it: nanopore-based edna metabarcoding of marine vertebrates works; sensitivity and species-level assignment depend on amplicon lengths\n\n#edna #environmentaldna\n\nonlinelibrary.wiley.com/doi/10.1111/... https://onlinelibrary.wiley.com/doi/10.1111/1755-0998.14079 the long and the short of it: nanopore‐based edna metabarcoding of marine vertebrates works; sensitivity and species‐level assignment depend on amplicon lengths to monitor the effect of nature restoration projects in north sea ecosystems, accurate and intensive biodiversity assessments are vital. dna-based techniques and especially environmental (e)dna metab...     """
"at://did:plc:euc66zifd3qvqk7ijrrfoxmx/app.bsky.feed.post/3liy7nmaobr2x","did:plc:euc66zifd3qvqk7ijrrfoxmx","bafyreifahxyo7pj643xvu3h23hto7pv4wvwwjjqjdv37iwtgie7xu5trse","2025-02-25T06:16:52.599360+00:00","at://did:plc:euc66zifd3qvqk7ijrrfoxmx/app.bsky.feed.post/3liy7nlbxxr2m","at://did:plc:euc66zifd3qvqk7ijrrfoxmx/app.bsky.feed.post/3liy7nbstnz2x","""(m2) transitions arising from these levels. our calculated values agree well with available experimental data and other high-precision theoretical calculations, with typical deviations on the order of 1%. notably, we report [4/6 of https://arxiv.org/abs/2502.17311v1]        """
"at://did:plc:pxokkpd3cyvbwgdwampv3soq/app.bsky.feed.post/3lczc6wh7qd2o","did:plc:pxokkpd3cyvbwgdwampv3soq","bafyreieclcrmxllh7davcpi5kx2z63knjmvzvxf32k72muhznjg4xjpokq","2024-12-11T08:03:51.161492+00:00","null","null",""
"at://did:plc:s42g7pgvrcqcbpk4mkqp64oh/app.bsky.feed.post/3lgz5jsufjv26","did:plc:s42g7pgvrcqcbpk4mkqp64oh","bafyreic5fs3t3heh6yov3b5n722wyd2cc3346o3t3zzie6ptbugqrbq6hu","2025-01-31T04:21:14.140485+00:00","null","null","""dissociative recombination of n$_2$h$^+$: isotopic effects\nhttps://arxiv.org/pdf/2501.18434\nj. zs. mezei, a. orban, s. demes, m. ayouz, a. faure, p. hily-blant, ioan f. schneider https://arxiv.org/abs/2501.18434 https://arxiv.org/abs/2501.18434 arxiv abstract link     """
